205-6F-356-M-S,Araba kırılırsa ben de çok ama çok üzülürüm,"If the car breaks down, I will be very, very sad.",Male,
230-7B-319-M-S,Maçlarda yenilirsem çok üzülürüm,I will be very upset if I lose in matches.,Male,
106-3A-626-M-S,Ağlamayı hiç sevmem ve hiç kimseyi ağlatmam,I don't like crying and I don't make anyone cry.,Male,
101-1E-1272-M-H,Ben ailemle mutlu olurum,I am happy with my family,Male,
280-8E-144-M-H,Babamla parkta oturmak,Sitting in the park with my dad,Male,
230-7F-1911-M-S,Virüsler insanları öldürüyor,Viruses are killing people,Male,
280-6E-156-M-H,Bir adada tek başıma kalmak,Being alone on an island,Male,
250-7B-983-M-H,Benim içimde mutluluk doğal temiz havadır,Happiness in me is natural fresh air,Male,
230-5H-1036-M-H,Gemi çok güzel mutlu,The ship is very beautiful happy,Male,
207-5C-403-M-S,Benim için üzüntü annem babam kavga etmesi,It is sad for me that my parents fight,Male,
230-8C-513-M-H,Doğanın içinde bir tane evin olması,Having a home in nature,Male,
230-8C-69-M-H,Mutluluk hep birlikte piknik yapmaktır,Happiness is having a picnic together,Male,
280-6M-994-M-H,Şehirden uzak bir hayat beni mutlu eder,A life away from the city makes me happy,Male,
104-4Z-299-M-S,Ben korona virüse yakalanırsam üzülürüm,I will be sad if I get coronavirus,Male,
216-7B-1338-M-H,Ben bahçede salıncakta sallanmayı seviyorum,I like to swing on the swing in the garden,Male,
103-3E-1514-M-S,Çocuk beni çamur atıyor beni çok üzdü,"The boy is throwing mud at me, it made me very sad",Male,
101-1B-48-M-S,"O çocuk çok kötü, bir daha onunla oynamayacağım",That boy is so bad I will not play with him again,Male,
103-3E-1176-M-S,Mutsuzluk üzüntü bir kazaya şahit olmaktır,Unhappiness is being a witness to an accident.,Male,
214-6H-579-M-S,Herkesin üzülme hali ne kadar kötü,How bad is everyone's sadness,Male,
250-5E-729-M-S,Benim için üzüntü doğanın yok olması demektir,Sadness for me means the disappearance of nature,Male,
207-5C-826-M-S,Benim üzüntüm denize girememek,My sadness is not being able to swim in the sea,Male,
104-2D-89-M-H,Ben mutlu olmak için çizdim mutluluk güzel bir şey o yüzden çizdim,I drew to be happy happiness is a beautiful thing so I drew it,Male,
205-6D-503-M-H,Ailemin karşısında başarımı gösterip tekvando şampiyonu olmak,Showing my success in front of my family and becoming a taekwondo champion,Male,
210-5E-670-M-H,Mutluluk çok güzeldir her insanda olması gerekir,"Happiness is very beautiful, everyone should have it",Male,
112-4D-859-M-S,Benim için üzüntü dışlanmak,Sadness for me being excluded,Male,
104-4B-323-M-H,Ağaçlar doğaya yardım eder ağaçlar doğayı renklendirir ağaçların yuva yapar hayvanlara yuva açar yuva arar,"Trees help nature, trees color nature, trees make nests for animals, opens a nest seeks a nest",Male,
214-6M-1418-M-H,Başka canlılar olsa da yardım etmeliyiz,"Even though there are other creatures, we must help",Male,
206-5D-685-M-H,Beni mutlu yapan futbol,Football that makes me happy,Male,
103-3G-1453-M-S,"Annesi, babası kayıp",Her mother and father are missing,Male,
103-3G-2109-M-S,Papatya susuz kalırsa üzülür,"If the daisy is dehydrated, it will be sad.",Male,
280-5F-4504-M-H,Mutluluk özgürlüktür,Happiness is freedom,Male,
207-6C-164-M-H,Benim için mutluluk doğadır ve doğayı izlemektir,Happiness for me is nature and watching nature,Male,
206-6A-108-M-S,O sel felaketinin altında kalıp hayatını kaybeden insanların hayatına son vermesi hüzünlü olurum,I would be sad that people who lost their lives under that flood disaster ended their lives.,Male,
240-6E-764-M-H,Beni mutlu eden okuldur,What makes me happy is school,Male,
250-5D-615-M-H,Mutluluk benim için gökkuşağının altında çiçek toplamak ve salıncakta sallanmak,Happiness is picking flowers under the rainbow and swinging on a swing,Male,
101-4C-1004-M-H,Dışarda arkadaşımla top oynarken çok mutlu oluyorum,I am very happy when I play football with my friend outside.,Male,
205-7A-65-M-S,Yalnızlık çok kötü bir şeyler yalnız olmayı kimse istemez,"Loneliness is a very bad thing, nobody wants to be alone",Male,
212-7A-899-M-H,Benim için mutluluk biraz zengin olmak,Happiness for me is to be a little rich,Male,
205-5H-444-M-S,Benim için en sevmediğim şey üzülmek,The thing I dislike the most is to be sad,Male,
101-1H-583-M-H,Bir çiçekli bahçede oynarken ben istiklal marşını seviyorum,I love the national anthem when I play in a flower garden,Male,
212-7F-879-M-H,Benim için mutluluk güneşin doğuşudur,Happiness for me is the sunrise,Male,
250-5F-365-M-S,Bir gün eve geldim ve bir baloncunun balonu ağaca takıldı ve ağaca çıktım ve tam çıkarken yere düştüm ayağım burkuldu ayağımı oynatamıyordum çünkü ayağıma hareket ettiremiyordum ve hastaneye gittim,One day I came home and a balloonist is balloon got stuck in a tree and I climbed the tree and just as I was climbing I fell to the ground my foot was sprained because I could not wag and move my foot and I went to the hospital,Male,
107-2D-407-M-S,Üzülürsek bize kötü olur,It will be bad for us if we get upset,Male,
101-1C-1172-M-H,Annemi ve babamı çok ama çok seviyorum,I love my mom and dad so much,Male,
101-4F-792-M-H,Deniz eyy deniz üstünde güneş ve bulutlar içinde insanlar kim sevmez ki onu güzel denizimi,"Sea, who does not love the sun and clouds on the sea, my beautiful sea?",Male,
110-4H-1015-M-H,Babanın sana telefon alması,Your father buying a phone to you,Male,
230-6C-639-M-S,Benim için üzüntü yalnızlıktır,For me sadness is loneliness,Male,
280-5K-1971-M-H,Mutluluk ailem ile birlikte olmam beni çok mutlu ediyor,Happiness is being with my family makes me very happy,Male,
108-3M-719-M-S,Benim annem öldü ben çok üzüldüm,My mother died I am so sad,Male,
280-8E-971-M-H,Benim için mutluluk sahilde güneşlenmek,Happiness for me is sunbathing on the beach.,Male,
216-8B-1486-M-H,"Futbol bütün stresi kesen arkadaşlarımla en güzel vakit geçirten rahatlatan bir daldır, bütün günümü onunla harcarım güzel hissettiren çok güzel bir rüya gibi şeydir","Football is a relaxing branch that cuts all the stress and spends the best time with my friends, I spend all my day with it, it is a beautiful dream-like thing that makes you feel good.",Male,
120-3A-142-M-S,Yağmur,Rain,Male,
101-1Q-302-M-H,Ailede de çok eğlence vardır,There is a lot of fun in the family,Male,
104-4Z-1423-M-S,Bir insan öldüğünde üzülürüm,I get sad when a person dies,Male,
108-3E-1311-M-S,Pikniğe gezmeye gitmesek çok üzülürüm,I would be very upset if we did not go on a picnic.,Male,
214-5A-773-M-H,Mutluluk benim için babam ve annem,Happiness is for me dad and mom,Male,
250-5C-3526-M-H,Mutluluk top gibi,Happiness is like a ball,Male,
214-6E-22-M-S,Her yüzü gördük ama gün yüzü değil,We have seen every face but not the light of day,Male,
107-4A-380-M-S,Bu resmi yaparken üzüntü ve korku hissettim,I felt sadness and fear while painting this picture.,Male,
214-5F-48-M-H,İnsanlara yardım etmek,Helping people,Male,
250-5C-3526-M-S,Üzüntü bir bilgisayar gibi,Sadness is like a computer,Male,
104-3L-1555-M-S,Babam beni parka götürmediği için çok üzüldüm ve mutsuzum babama çok kızgınım,I am very sad and unhappy because my father did not take me to the park I am very angry with my father,Male,
199-4A-883-M-S,Üzüntü benim için ailem olmadığında,When sadness is not my family,Male,
110-3Z-888-M-H,Benim için mutluluk şarkı dinlemektir,Happiness for me is listening to songs,Male,
230-5B-388-M-S,Fabrikalar yüzünden üzülüyorum,I feel sorry because of factories,Male,
107-3F-765-M-S,Beni en çok üzen şey bir kişinin ölmesi,The thing that saddens me the most is when someone dies,Male,
280-6C-947-M-S,Üzüntü evsiz kalmaktır fakir kalmaktır,Sadness is being homeless is staying poor,Male,
280-6L-694-M-S,Üzgünlük en sevdiğimiz birisinin ölümü,Sadness is the death of a loved one,Male,
230-7E-562-M-S,Beni en çok üzen denizleri kirletmeleri,What upsets me most is that they pollute the seas.,Male,
230-6C-407-M-S,Kar ve soğuk havalardan nefret ederim,I hate snow and cold weather,Male,
101-1C-521-M-H,El ele tutuşalım,Let's hold hands,Male,
206-5A-367-M-H,Benim mutlu olduğum an süper kahraman olmak en sevdiğim süper kahraman örümcek adam hep örümcek adam olmak istiyorum en mutlu olduğum an odur,When I am happy is Being a superhero my favorite superhero spiderman I always want to be spiderman that is when I am happiest,Male,
103-4A-319-M-H,Doğum günümdü çok mutluydum pasta kestim balon uçurdum,"It was my birthday, I was very happy, I cut a cake and flew balloons.",Male,
250-7C-86-M-S,Sınavdan düşük not aldım diye üzüldüm,I am sorry that I got a low grade in the exam,Male,
250-6K-883-M-H,Benim dedem hasta iyileşirse ben mutlu olurum bizim güzel bir evimiz olsa ben mutlu olurum benim bilgisayarım olsa ben mutlu olurum,"My grandfather is sick, if he gets well I will be happy. If we have a nice house, I will be happy. If I have a computer, I will be happy.",Male,
250-8J-142-M-H,Her zaman ailenle mutlu olursun,You will always be happy with your family,Male,
104-3L-2183-M-H,Doğum günleri beni mutlu eder,Birthdays make me happy,Male,
199-4A-60-M-S,Hiç kimsenin beni sevmemesi,No one loves me,Male,
214-5G-2076-M-H,Mutluluk elle kazanılan bir şey değil,Happiness is not something that is earned by hand.,Male,
101-1C-535-M-S,Bir kişi bana vurursa ben çok üzülürüm,"If someone hits me, I get very upset",Male,
207-6A-35-M-S,Üzüntü benim için okula gitmektir,Sadness is going to school for me,Male,
112-3E-610-M-S,Beni mutsuz eden şeyler bisikletimin kırılması bir akrabamın vefat etmesi hasta olmam,"The things that make me unhappy are that my bike is broken, a relative has passed away, I am sick",Male,
280-8C-2370-M-H,Mutluluk bence huzur ve sevgidir,Happiness is peace and love,Male,
211-7B-296-M-S,Arabası kaza yapmış üzgün biri,A sad person whose car was in an accident,Male,
110-4H-911-M-H,Oley bugün çok mutluyum,Oley I'm so happy today,Male,
104-2B-188-M-H,Mutluluk benim için hayattır,Happiness is life for me,Male,
230-5B-445-M-H,"Mutluluk sevinç demek, mutluluk yaşam demek, mutluluk özgürlük demek","Happiness means joy, happiness means life, happiness means freedom",Male,
214-5H-1952-M-H,Arkadaşımla futbol oynamak beni mutlu eder,Playing football with my friend makes me happy,Male,
107-4A-1114-M-H,Bu resmi yaparken güzel şeyler hissettim,"While making this picture, I felt good things",Male,
214-5E-557-M-H,Mutluluk bence mutluluk yeşil ve temiz bir dünya demek çünkü hayvanlar ve insanlar mutluyken bende mutluyum,"I think happiness means a green and clean world because when animals and people are happy, I am happy too.",Male,
110-3A-158-M-H,Aile sevgisi,Family love,Male,
106-3F-214-M-H,Doğum günümde mutlu olurum,I will be happy on my birthday,Male,
205-5Q-355-M-H,İyilik aklıma gelince bir ormanda uçurtma yapıp piknik yapmak geliyor onun için de bu resmi çizdim,"When I think of kindness, it comes to my mind to have a picnic in a forest with a kite, so I drew this picture.",Male,
207-6C-543-M-S,Bir insanın ölümünü gördüğümde üzülürüm,I feel sad when I see someone die,Male,
207-5C-6329-M-H,Benim için sevinç dünya,Joy is world for me,Male,
102-4B-66-M-S,Benim için üzüntü doğanın kirlenmesidir,Sadness for me is the pollution of nature,Male,
120-4C-1873-M-S,Mutsuzluk küfür etmek,Unhappiness is cursing,Male,
210-7B-90-M-H,Ne mutlu Türküm diyene,How happy is the one who says I am a Turk,Male,
108-4H-1934-M-S,Üzgünlük,Sadness,Male,
104-2G-1134-M-H,İki insan da her yeri geziyor çok mutlular,"Both people travel everywhere, they are very happy",Male,
240-5E-519-M-S,Ormanların yanması beni mutsuz eder çünkü hayvanlar ölüyor. Ağaçlar bize oksijen sağlıyor ama onları yakıyorlar ormanları yakmayalım,"Burning forests makes me miserable because animals are dying. Trees provide us with oxygen but they are burning them, Let's not burn forests",Male,
230-6B-141-M-H,Mutluluk bana şunu ifade eder doğada uçurtma uçurmayı ifade eder ve hep birlikte mutlu olmayı ifade eder,Happiness means to me it means flying a kite in nature and it means being happy together,Male,
230-7D-1044-M-S,Bir kişinin başka bir kişiyi öldürmesi,One person killing another person,Male,
280-8H-991-M-H,Mutluluğa evet üzüntüye hayır,Yes to happiness no to sadness,Male,
107-3C-271-M-S,Bana birisi karıştığında çok üzülüyorum,I get very upset when someone messes with me,Male,
240-6E-871-M-S,Annem ve babam bana kızdığı zaman,When my mom and dad get angry with me,Male,
280-7C-1027-M-H,"Mutluluk demek doğa, çevre demektir","Happiness means nature, environment",Male,
104-4B-140-M-S,Ben araba birine çarptı çok üzüldüm ben üzgünüm,"I am so sad the car hit someone, I am so sad",Male,
250-7C-1801-M-H,PS5 de savaş ve dövüş oyunları oynamak beni çok mutlu ediyor,Playing war and fighting games on PS5 makes me very happy,Male,
250-6Q-1400-M-S,Benim için en üzücü şey zamanı gelip annemin ölmesi ama gelecekte o beni çok üzer çünkü o beni doğurdu o beni büyüttü o yüzden annem öldükten sonra güneş tersten doğarsa doğsun umurumda olmaz yani benim hüznüm annemin ölümü,"The saddest thing for me is when my mother dies, but in the future it makes me sad because she gave birth to me and raised me so I do not care if the sun rises after my mother died, so my sadness is my mother is death",Male,
106-3D-441-M-H,Pikniğe gitmek ve top oynamak,Going on a picnic and playing ball,Male,
103-4A-138-M-H,Benim hayalim bir futbolcu olmak,My dream is to be a football player,Male,
199-4A-1485-M-S,Bir kere muhabbet kuşu mango kız öldü sonra kango kaçtı çok üzülüyorum,Once the budgerigar mango girl died then the kango ran away I am so sorry,Male,
210-8A-959-M-S,Üzüntülü olduğum zamanlarda kendim mutsuz oluyorum,"When I am sad, I am unhappy myself",Male,
214-5B-446-M-H,Mutluluk duyulan en büyük kıvanç davranmadır,Happiness is the greatest pride felt in action.,Male,
205-8F-592-M-H,Futbol beni mutlu eder,Football makes me happy,Male,
105-2C-1232-M-S,Beni üzen şey satın aldığım civcivin ölmesi,What saddens me is that the chick I bought dies,Male,
214-5A-763-M-H,Benim için mutluluk hayattır,For me happiness is life,Male,
101-1Q-270-M-S,Kötülük,Evil,Male,
250-7F-1201-M-H,Mutluluk deyince aklına ne geliyor bilmem ama benim aklıma ailemle eğlenmek zaman geçirmek geliyor. Aşk dediğin mutluluktur mutluluğu bilmeyene insan diyemem.,"I don't know what comes to mind when you think of happiness, but for me, it's having fun and spending time with my family. Love is happiness, and I can't call someone who doesn't know happiness human.",Male,
112-4D-956-M-S,Üzüntünü sebebi dışlanmak,Being excluded from the cause of sadness,Male,
230-6B-1609-M-S,Beni üzecek şey ailemden ayrılırsam beni çok üzer,"What will upset me is that if I leave my family, it will make me very sad.",Male,
